week,sku,weekly_sales,EV,color,price,vendor,functionality
4/2/18,1,12,TRUE,red,8.99,10,Container
4/9/18,1,10,TRUE,red,10.99,10,Container
4/16/18,1,16,TRUE,red,9.89,10,Container
4/23/18,1,13,TRUE,red,8.89,10,Container
4/30/18,1,16,FALSE,red,12.02,10,Container
5/7/18,1,14,TRUE,red,8.99,10,Container
5/14/18,1,12,TRUE,red,11.74,10,Container
5/21/18,1,18,TRUE,red,10.99,10,Container
5/28/18,1,24,FALSE,red,10.38,10,Container
6/4/18,1,12,FALSE,red,10.99,10,Container
6/11/18,1,21,FALSE,red,10.99,10,Container
6/18/18,1,17,TRUE,red,15.49,10,Container
6/25/18,1,19,TRUE,red,15.27,10,Container
7/2/18,1,11,TRUE,red,9.99,10,Container
7/9/18,1,9,TRUE,red,10.99,10,Container
7/16/18,1,5,FALSE,red,16.49,10,Container
7/23/18,1,7,TRUE,red,16.49,10,Container
7/30/18,1,7,TRUE,red,9.99,10,Container
8/6/18,1,17,TRUE,red,8.99,10,Container
8/13/18,1,13,TRUE,red,8.99,10,Container
8/20/18,1,10,TRUE,red,11.74,10,Container
8/27/18,1,11,TRUE,red,10.09,10,Container
9/3/18,1,13,TRUE,red,10.99,10,Container
9/10/18,1,10,TRUE,red,8.99,10,Container
9/17/18,1,8,FALSE,red,8.99,10,Container
9/24/18,1,7,FALSE,red,10.99,10,Container
10/31/16,1,12,FALSE,grey,30.79,3,Fuso
11/7/16,1,28,FALSE,grey,27.18,3,Fuso
11/14/16,1,20,TRUE,grey,20.99,3,Fuso
11/21/16,1,18,TRUE,grey,34.18,3,Fuso
11/28/16,1,59,TRUE,grey,20.94,3,Fuso
12/5/16,1,41,TRUE,grey,19.86,3,Fuso
12/12/16,1,119,TRUE,grey,17.1,3,Fuso
12/19/16,1,60,TRUE,grey,16.91,3,Fuso
12/26/16,1,60,TRUE,grey,20.99,3,Fuso
1/2/17,1,38,TRUE,grey,20.41,3,Fuso
1/9/17,1,11,FALSE,grey,28.79,3,Fuso
1/16/17,1,8,FALSE,grey,28.79,3,Fuso
1/23/17,1,10,FALSE,grey,30.79,3,Fuso
1/30/17,1,17,FALSE,grey,30.79,3,Fuso
2/6/17,1,9,FALSE,grey,28.79,3,Fuso
2/13/17,1,5,FALSE,grey,30.79,3,Fuso
2/20/17,1,8,FALSE,grey,30.79,3,Fuso
2/27/17,1,9,FALSE,grey,26.86,3,Fuso
3/6/17,1,7,FALSE,grey,29.79,3,Fuso
3/13/17,1,9,FALSE,grey,29.79,3,Fuso
3/20/17,1,9,FALSE,grey,28.53,3,Fuso
3/27/17,1,15,FALSE,grey,28.79,3,Fuso
4/3/17,1,11,FALSE,grey,30.79,3,Fuso
4/10/17,1,15,FALSE,grey,30.79,3,Fuso
4/17/17,1,10,FALSE,grey,33.21,3,Fuso
4/24/17,1,17,FALSE,grey,27.17,3,Fuso
5/1/17,1,17,FALSE,grey,29.66,3,Fuso
5/8/17,1,27,FALSE,grey,29.58,3,Fuso
5/15/17,1,23,FALSE,grey,30.7,3,Fuso
5/22/17,1,14,FALSE,grey,28.79,3,Fuso
5/29/17,1,39,FALSE,grey,30.71,3,Fuso
6/5/17,1,10,FALSE,grey,30.79,3,Fuso
6/12/17,1,15,FALSE,grey,30.79,3,Fuso
6/19/17,1,13,FALSE,grey,29.79,3,Fuso
6/26/17,1,15,FALSE,grey,30.79,3,Fuso
7/3/17,1,18,FALSE,grey,28.79,3,Fuso
7/10/17,1,7,FALSE,grey,29.79,3,Fuso
7/17/17,1,11,FALSE,grey,30.79,3,Fuso
7/24/17,1,10,FALSE,grey,28.79,3,Fuso
7/31/17,1,28,FALSE,grey,28.13,3,Fuso
8/7/17,1,3,FALSE,grey,29.79,3,Fuso
8/14/17,1,4,FALSE,grey,56.19,3,Fuso
8/21/17,1,5,FALSE,grey,56.19,3,Fuso
8/28/17,1,7,FALSE,grey,55.19,3,Fuso
9/4/17,1,4,FALSE,grey,57.19,3,Fuso
9/11/17,1,9,FALSE,grey,57.19,3,Fuso
9/18/17,1,7,FALSE,grey,44.2,3,Fuso
9/25/17,1,18,FALSE,grey,35.69,3,Fuso
10/2/17,1,15,FALSE,grey,30.44,3,Fuso
10/9/17,1,8,FALSE,grey,29.36,3,Fuso
10/16/17,1,19,FALSE,grey,32.44,3,Fuso
10/23/17,1,25,FALSE,grey,31.44,3,Fuso
10/30/17,1,21,FALSE,grey,31.44,3,Fuso
11/6/17,1,9,FALSE,grey,32.44,3,Fuso
11/13/17,1,17,FALSE,grey,32.44,3,Fuso
11/20/17,1,11,FALSE,grey,32.44,3,Fuso
11/27/17,1,22,FALSE,grey,47.43,3,Fuso
12/4/17,1,10,FALSE,grey,31.01,3,Fuso
12/11/17,1,23,FALSE,grey,30.19,3,Fuso
12/18/17,1,7,FALSE,grey,31.44,3,Fuso
12/25/17,1,10,FALSE,grey,32.44,3,Fuso
1/1/18,1,9,FALSE,grey,31.44,3,Fuso
1/8/18,1,10,FALSE,grey,31.44,3,Fuso
1/15/18,1,5,FALSE,grey,31.44,3,Fuso
1/22/18,1,11,FALSE,grey,32.44,3,Fuso
1/29/18,1,4,FALSE,grey,31.44,3,Fuso
2/5/18,1,6,FALSE,grey,40.56,3,Fuso
2/12/18,1,5,FALSE,grey,42.56,3,Fuso
2/19/18,1,4,FALSE,grey,40.56,3,Fuso
2/26/18,1,11,FALSE,grey,41.56,3,Fuso
3/5/18,1,13,FALSE,grey,41.56,3,Fuso
3/12/18,1,13,FALSE,grey,41.56,3,Fuso
3/19/18,1,33,TRUE,grey,42.56,3,Fuso
3/26/18,1,16,FALSE,grey,41.56,3,Fuso
4/2/18,1,20,FALSE,grey,40.56,3,Fuso
4/9/18,1,30,FALSE,grey,42.56,3,Fuso
4/16/18,1,18,FALSE,grey,41.56,3,Fuso
4/23/18,1,23,FALSE,grey,40.56,3,Fuso
4/30/18,1,11,FALSE,grey,42.76,3,Fuso
5/7/18,1,14,FALSE,grey,41.99,3,Fuso
5/14/18,1,16,FALSE,grey,43.99,3,Fuso
5/21/18,1,14,FALSE,grey,40.56,3,Fuso
5/28/18,1,15,FALSE,grey,43.27,3,Fuso
6/4/18,1,16,FALSE,grey,43.99,3,Fuso
6/11/18,1,19,FALSE,grey,41.99,3,Fuso
6/18/18,1,18,FALSE,grey,42.99,3,Fuso
6/25/18,1,22,FALSE,grey,43.99,3,Fuso
7/2/18,1,11,FALSE,grey,43.99,3,Fuso
7/9/18,1,10,FALSE,grey,41.99,3,Fuso
7/16/18,1,7,FALSE,grey,42.99,3,Fuso
7/23/18,1,9,FALSE,grey,63.99,3,Fuso
7/30/18,1,20,TRUE,grey,64.99,3,Fuso
8/6/18,1,15,FALSE,grey,43.99,3,Fuso
8/13/18,1,12,FALSE,grey,43.99,3,Fuso
8/20/18,1,10,FALSE,grey,65.99,3,Fuso
8/27/18,1,9,FALSE,grey,41.99,3,Fuso
9/3/18,1,10,FALSE,grey,41.99,3,Fuso
9/10/18,1,23,FALSE,grey,35.22,3,Fuso
9/17/18,1,12,FALSE,grey,63.99,3,Fuso
9/24/18,1,15,FALSE,grey,43.99,3,Fuso
10/31/16,1,78,TRUE,grey,9.04,3,Fuso
11/7/16,1,34,FALSE,grey,8.89,3,Fuso
11/14/16,1,32,FALSE,grey,7.89,3,Fuso
11/21/16,1,46,FALSE,grey,8.89,3,Fuso
11/28/16,1,37,FALSE,grey,9.89,3,Fuso
12/5/16,1,48,FALSE,grey,7.88,3,Fuso
12/12/16,1,61,FALSE,grey,8.03,3,Fuso
12/19/16,1,63,FALSE,grey,7.79,3,Fuso
12/26/16,1,48,FALSE,grey,7.86,3,Fuso
1/2/17,1,38,FALSE,grey,7.89,3,Fuso
1/9/17,1,111,FALSE,grey,8.64,3,Fuso
1/16/17,1,45,FALSE,grey,8.8,3,Fuso
1/23/17,1,119,FALSE,grey,9.73,3,Fuso
1/30/17,1,63,FALSE,grey,7.84,3,Fuso
2/6/17,1,102,FALSE,grey,9.79,3,Fuso
2/13/17,1,50,FALSE,grey,7.86,3,Fuso
2/20/17,1,98,FALSE,grey,9.87,3,Fuso
2/27/17,1,48,FALSE,grey,7.88,3,Fuso
3/6/17,1,39,FALSE,grey,9.87,3,Fuso
3/13/17,1,68,FALSE,grey,7.53,3,Fuso
3/20/17,1,70,FALSE,grey,8.82,3,Fuso
3/27/17,1,72,FALSE,grey,7.82,3,Fuso
4/3/17,1,100,FALSE,grey,8.88,3,Fuso
4/10/17,1,107,FALSE,grey,9.89,3,Fuso
4/17/17,1,56,FALSE,grey,9.85,3,Fuso
4/24/17,1,66,FALSE,grey,9.75,3,Fuso
5/1/17,1,86,FALSE,grey,8.88,3,Fuso
5/8/17,1,21,FALSE,grey,7.89,3,Fuso
5/15/17,1,32,FALSE,grey,10.07,3,Fuso
5/22/17,1,21,FALSE,grey,10.26,3,Fuso
5/29/17,1,48,FALSE,grey,8.62,3,Fuso
6/5/17,1,85,FALSE,grey,9.44,3,Fuso
6/12/17,1,12,FALSE,grey,8.44,3,Fuso
6/19/17,1,44,FALSE,grey,10.44,3,Fuso
6/26/17,1,51,FALSE,grey,9.44,3,Fuso
7/3/17,1,54,FALSE,grey,10.44,3,Fuso
7/10/17,1,72,FALSE,grey,8.75,3,Fuso
7/17/17,1,77,FALSE,grey,10.4,3,Fuso
7/24/17,1,48,FALSE,grey,10.24,3,Fuso
7/31/17,1,83,FALSE,grey,9.44,3,Fuso
8/7/17,1,77,FALSE,grey,8.44,3,Fuso
8/14/17,1,69,FALSE,grey,9.05,3,Fuso
8/21/17,1,108,FALSE,grey,9.44,3,Fuso
8/28/17,1,81,FALSE,grey,9.99,3,Fuso
9/4/17,1,146,FALSE,grey,8.94,3,Fuso
9/11/17,1,86,FALSE,grey,10.37,3,Fuso
9/18/17,1,70,TRUE,grey,6.29,3,Fuso
9/25/17,1,180,TRUE,grey,7.88,3,Fuso
10/2/17,1,141,FALSE,grey,8.89,3,Fuso
10/9/17,1,87,FALSE,grey,8.89,3,Fuso
10/16/17,1,274,FALSE,grey,7.89,3,Fuso
10/23/17,1,141,FALSE,grey,9.89,3,Fuso
10/30/17,1,102,FALSE,grey,9.89,3,Fuso
11/6/17,1,94,FALSE,grey,9.89,3,Fuso
11/13/17,1,59,FALSE,grey,7.89,3,Fuso
11/20/17,1,114,FALSE,grey,7.89,3,Fuso
11/27/17,1,77,FALSE,grey,7.89,3,Fuso
12/4/17,1,61,FALSE,grey,9.75,3,Fuso
12/11/17,1,13,FALSE,grey,21.77,3,Fuso
12/18/17,1,18,FALSE,grey,19.77,3,Fuso
12/25/17,1,5,FALSE,grey,20.77,3,Fuso
1/1/18,1,6,FALSE,grey,13.29,3,Fuso
1/8/18,1,3,FALSE,grey,19.77,3,Fuso
1/15/18,1,6,FALSE,grey,21.77,3,Fuso
1/22/18,1,3,FALSE,grey,20.77,3,Fuso
1/29/18,1,7,FALSE,grey,19.77,3,Fuso
2/5/18,1,3,FALSE,grey,19.77,3,Fuso
2/12/18,1,13,TRUE,grey,21.77,3,Fuso
2/19/18,1,2,TRUE,grey,19.77,3,Fuso
2/26/18,1,6,FALSE,grey,21.77,3,Fuso
3/5/18,1,21,FALSE,grey,20.77,3,Fuso
3/12/18,1,22,FALSE,grey,19.77,3,Fuso
3/19/18,1,24,FALSE,grey,20.77,3,Fuso
3/26/18,1,24,FALSE,grey,23.46,3,Fuso
4/2/18,1,21,FALSE,grey,15.52,3,Fuso
4/9/18,1,44,FALSE,grey,10.99,3,Fuso
4/16/18,1,42,FALSE,grey,9.99,3,Fuso
4/23/18,1,97,FALSE,grey,8.99,3,Fuso
4/30/18,1,25,FALSE,grey,17.79,3,Fuso
5/7/18,1,45,FALSE,grey,12.08,3,Fuso
5/14/18,1,148,FALSE,grey,8.84,3,Fuso
5/21/18,1,239,FALSE,grey,9.82,3,Fuso
5/28/18,1,137,FALSE,grey,7.79,3,Fuso
6/4/18,1,45,FALSE,grey,7.79,3,Fuso
6/11/18,1,31,FALSE,grey,7.79,3,Fuso
6/18/18,1,226,FALSE,grey,6.83,3,Fuso
6/25/18,1,631,FALSE,grey,7.8,3,Fuso
7/2/18,1,35,FALSE,grey,15.18,3,Fuso
7/9/18,1,68,FALSE,grey,8.85,3,Fuso
7/16/18,1,321,FALSE,grey,6.75,3,Fuso
7/23/18,1,511,FALSE,grey,7.79,3,Fuso
7/30/18,1,30,FALSE,grey,14.11,3,Fuso
8/6/18,1,34,TRUE,grey,17.79,3,Fuso
8/13/18,1,25,FALSE,grey,17.61,3,Fuso
8/20/18,1,42,FALSE,grey,16.76,3,Fuso
8/27/18,1,56,FALSE,grey,10.79,3,Fuso
9/3/18,1,134,FALSE,grey,6.78,3,Fuso
9/10/18,1,200,FALSE,grey,8.16,3,Fuso
9/17/18,1,28,FALSE,grey,13.73,3,Fuso
9/24/18,1,724,FALSE,grey,6.26,3,Fuso
10/31/16,1,31,TRUE,white,106.24,10,Heavy Tipper
11/7/16,1,25,TRUE,white,107.99,10,Heavy Tipper
11/14/16,1,26,TRUE,white,116.75,10,Heavy Tipper
11/21/16,1,24,TRUE,white,109.99,10,Heavy Tipper
11/28/16,1,38,TRUE,white,103.35,10,Heavy Tipper
12/5/16,1,30,TRUE,white,112.92,10,Heavy Tipper
12/12/16,1,33,TRUE,white,108.7,10,Heavy Tipper
12/19/16,1,27,TRUE,white,113.05,10,Heavy Tipper
12/26/16,1,33,TRUE,white,108.47,10,Heavy Tipper
1/2/17,1,37,TRUE,white,113.66,10,Heavy Tipper
1/9/17,1,31,TRUE,white,104.04,10,Heavy Tipper
1/16/17,1,45,TRUE,white,110,10,Heavy Tipper
1/23/17,1,29,TRUE,white,106.16,10,Heavy Tipper
1/30/17,1,22,TRUE,white,111.97,10,Heavy Tipper
2/6/17,1,14,FALSE,white,118.57,10,Heavy Tipper
2/13/17,1,32,TRUE,white,108.71,10,Heavy Tipper
2/20/17,1,14,FALSE,white,150.15,10,Heavy Tipper
2/27/17,1,23,TRUE,white,105.36,10,Heavy Tipper
3/6/17,1,15,FALSE,white,130.26,10,Heavy Tipper
3/13/17,1,26,FALSE,white,130.65,10,Heavy Tipper
3/20/17,1,37,TRUE,white,110.17,10,Heavy Tipper
3/27/17,1,43,TRUE,white,111.93,10,Heavy Tipper
4/3/17,1,48,TRUE,white,105.86,10,Heavy Tipper
4/10/17,1,18,FALSE,white,143.47,10,Heavy Tipper
4/17/17,1,37,TRUE,white,108.99,10,Heavy Tipper
4/24/17,1,23,FALSE,white,135.8,10,Heavy Tipper
5/1/17,1,60,TRUE,white,109.04,10,Heavy Tipper
5/8/17,1,37,FALSE,white,130.78,10,Heavy Tipper
5/15/17,1,55,TRUE,white,111.69,10,Heavy Tipper
5/22/17,1,20,FALSE,white,120.61,10,Heavy Tipper
5/29/17,1,57,TRUE,white,110.56,10,Heavy Tipper
6/5/17,1,42,TRUE,white,112.72,10,Heavy Tipper
6/12/17,1,59,TRUE,white,109.74,10,Heavy Tipper
6/19/17,1,47,TRUE,white,111.24,10,Heavy Tipper
6/26/17,1,46,TRUE,white,102.97,10,Heavy Tipper
7/3/17,1,41,TRUE,white,108.34,10,Heavy Tipper
7/10/17,1,39,TRUE,white,104.51,10,Heavy Tipper
7/17/17,1,51,TRUE,white,99.62,10,Heavy Tipper
7/24/17,1,27,TRUE,white,95.16,10,Heavy Tipper
7/31/17,1,13,FALSE,white,129.99,10,Heavy Tipper
8/7/17,1,32,FALSE,white,117.9,10,Heavy Tipper
8/14/17,1,73,TRUE,white,75.97,10,Heavy Tipper
8/21/17,1,65,TRUE,white,80.73,10,Heavy Tipper
8/28/17,1,14,FALSE,white,137.06,10,Heavy Tipper
9/4/17,1,22,TRUE,white,86.47,10,Heavy Tipper
9/11/17,1,15,TRUE,white,82.86,10,Heavy Tipper
9/18/17,1,32,TRUE,white,98.22,10,Heavy Tipper
9/25/17,1,26,TRUE,white,97.58,10,Heavy Tipper
10/2/17,1,44,TRUE,white,88.41,10,Heavy Tipper
10/9/17,1,46,TRUE,white,86.77,10,Heavy Tipper
10/16/17,1,52,TRUE,white,82.85,10,Heavy Tipper
10/23/17,1,31,TRUE,white,107.79,10,Heavy Tipper
10/30/17,1,20,FALSE,white,118.24,10,Heavy Tipper
11/6/17,1,24,FALSE,white,105.59,10,Heavy Tipper
11/13/17,1,15,FALSE,white,127.34,10,Heavy Tipper
11/20/17,1,12,FALSE,white,141.99,10,Heavy Tipper
11/27/17,1,23,FALSE,white,109.2,10,Heavy Tipper
12/4/17,1,29,FALSE,white,122.72,10,Heavy Tipper
12/11/17,1,28,FALSE,white,106.54,10,Heavy Tipper
12/18/17,1,18,FALSE,white,118.25,10,Heavy Tipper
12/25/17,1,24,FALSE,white,109.31,10,Heavy Tipper
1/1/18,1,16,FALSE,white,133.97,10,Heavy Tipper
1/8/18,1,32,FALSE,white,114.94,10,Heavy Tipper
1/15/18,1,21,FALSE,white,105.64,10,Heavy Tipper
1/22/18,1,24,FALSE,white,122.95,10,Heavy Tipper
1/29/18,1,16,TRUE,white,107.99,10,Heavy Tipper
2/5/18,1,31,TRUE,white,110.58,10,Heavy Tipper
2/12/18,1,21,TRUE,white,141.49,10,Heavy Tipper
2/19/18,1,17,TRUE,white,106.55,10,Heavy Tipper
2/26/18,1,13,FALSE,white,169.57,10,Heavy Tipper
3/5/18,1,19,TRUE,white,134.74,10,Heavy Tipper
3/12/18,1,32,TRUE,white,103.41,10,Heavy Tipper
3/19/18,1,39,FALSE,white,105.93,10,Heavy Tipper
3/26/18,1,39,FALSE,white,106.95,10,Heavy Tipper
4/2/18,1,40,TRUE,white,104.27,10,Heavy Tipper
4/9/18,1,22,FALSE,white,111.74,10,Heavy Tipper
4/16/18,1,38,TRUE,white,107.39,10,Heavy Tipper
4/23/18,1,29,TRUE,white,115.05,10,Heavy Tipper
4/30/18,1,44,TRUE,white,102.2,10,Heavy Tipper
5/7/18,1,24,FALSE,white,114.64,10,Heavy Tipper
5/14/18,1,25,TRUE,white,147.37,10,Heavy Tipper
5/21/18,1,42,FALSE,white,103.46,10,Heavy Tipper
5/28/18,1,22,FALSE,white,138.84,10,Heavy Tipper
6/4/18,1,26,FALSE,white,121.94,10,Heavy Tipper
6/11/18,1,42,FALSE,white,108.49,10,Heavy Tipper
6/18/18,1,33,FALSE,white,120.97,10,Heavy Tipper
6/25/18,1,49,TRUE,white,109.97,10,Heavy Tipper
7/2/18,1,47,TRUE,white,107.3,10,Heavy Tipper
7/9/18,1,32,FALSE,white,107.99,10,Heavy Tipper
7/16/18,1,30,FALSE,white,119.21,10,Heavy Tipper
7/23/18,1,37,TRUE,white,108.49,10,Heavy Tipper
7/30/18,1,34,TRUE,white,108.39,10,Heavy Tipper
8/6/18,1,15,FALSE,white,127.55,10,Heavy Tipper
8/13/18,1,37,TRUE,white,107.47,10,Heavy Tipper
8/20/18,1,24,TRUE,white,107.03,10,Heavy Tipper
8/27/18,1,16,TRUE,white,122.22,10,Heavy Tipper
9/3/18,1,13,FALSE,white,140.99,10,Heavy Tipper
9/10/18,1,22,TRUE,white,109.99,10,Heavy Tipper
9/17/18,1,25,TRUE,white,101.8,10,Heavy Tipper
9/24/18,1,27,TRUE,white,109.19,10,Heavy Tipper
10/31/16,1,94,TRUE,white,141.41,9,Colt Diesel Double
11/7/16,1,60,TRUE,white,143.56,9,Colt Diesel Double
11/14/16,1,54,TRUE,,139.44,9,Colt Diesel Double
11/21/16,1,71,TRUE,,141.16,9,Colt Diesel Double
11/28/16,1,55,TRUE,white,138.72,9,Colt Diesel Double
12/5/16,1,56,TRUE,white,139.52,9,Colt Diesel Double
12/12/16,1,49,TRUE,white,143.83,9,Colt Diesel Double
12/19/16,1,42,TRUE,white,141.3,9,Colt Diesel Double
12/26/16,1,54,TRUE,white,140.21,9,Colt Diesel Double
1/2/17,1,44,TRUE,white,128.82,9,Colt Diesel Double
1/9/17,1,62,TRUE,white,143.06,9,Colt Diesel Double
1/16/17,1,51,TRUE,white,142.13,9,Colt Diesel Double
1/23/17,1,73,TRUE,white,140.25,9,Colt Diesel Double
1/30/17,1,39,TRUE,white,139.74,9,Colt Diesel Double
2/6/17,1,40,TRUE,white,137.74,9,Colt Diesel Double
2/13/17,1,74,TRUE,white,138.05,9,Colt Diesel Double
2/20/17,1,47,TRUE,white,146.58,9,Colt Diesel Double
2/27/17,1,77,TRUE,white,139.91,9,Colt Diesel Double
3/6/17,1,73,TRUE,white,140.69,9,Colt Diesel Double
3/13/17,1,82,TRUE,white,141.42,9,Colt Diesel Double
3/20/17,1,53,TRUE,white,156.97,9,Colt Diesel Double
3/27/17,1,74,TRUE,white,140.37,9,Colt Diesel Double
4/3/17,1,107,TRUE,white,141.98,9,Colt Diesel Double
4/10/17,1,56,TRUE,white,153.43,9,Colt Diesel Double
4/17/17,1,36,TRUE,white,158.81,9,Colt Diesel Double
4/24/17,1,27,TRUE,white,156.91,9,Colt Diesel Double
5/1/17,1,61,TRUE,white,155.83,9,Colt Diesel Double
5/8/17,1,56,TRUE,white,152.99,9,Colt Diesel Double
5/15/17,1,57,TRUE,white,153.82,9,Colt Diesel Double
5/22/17,1,74,TRUE,white,150.49,9,Colt Diesel Double
5/29/17,1,54,TRUE,white,154.64,9,Colt Diesel Double
6/5/17,1,45,TRUE,white,149.71,9,Colt Diesel Double
6/12/17,1,63,TRUE,white,151.79,9,Colt Diesel Double
6/19/17,1,96,TRUE,white,153.99,9,Colt Diesel Double
6/26/17,1,82,TRUE,white,154.61,9,Colt Diesel Double
7/3/17,1,141,TRUE,white,149.24,9,Colt Diesel Double
7/10/17,1,193,TRUE,white,150.01,9,Colt Diesel Double
7/17/17,1,137,TRUE,white,153.22,9,Colt Diesel Double
7/24/17,1,48,FALSE,white,168.93,9,Colt Diesel Double
7/31/17,1,104,TRUE,white,152.51,9,Colt Diesel Double
8/7/17,1,106,TRUE,white,153.54,9,Colt Diesel Double
8/14/17,1,75,TRUE,white,153.47,9,Colt Diesel Double
8/21/17,1,126,TRUE,white,150.61,9,Colt Diesel Double
8/28/17,1,116,TRUE,white,152.99,9,Colt Diesel Double
9/4/17,1,108,TRUE,white,154.42,9,Colt Diesel Double
9/11/17,1,77,TRUE,white,155.44,9,Colt Diesel Double
9/18/17,1,141,TRUE,white,153.51,9,Colt Diesel Double
9/25/17,1,175,TRUE,white,153,9,Colt Diesel Double
10/2/17,1,214,TRUE,white,151.91,9,Colt Diesel Double
10/9/17,1,233,TRUE,white,154.39,9,Colt Diesel Double
10/16/17,1,106,TRUE,white,164.15,9,Colt Diesel Double
10/23/17,1,85,TRUE,white,162.82,9,Colt Diesel Double
10/30/17,1,108,TRUE,white,162.09,9,Colt Diesel Double
11/6/17,1,85,FALSE,white,167.49,9,Colt Diesel Double
11/13/17,1,46,FALSE,white,184.37,9,Colt Diesel Double
11/20/17,1,61,FALSE,white,177.61,9,Colt Diesel Double
11/27/17,1,78,FALSE,white,160.21,9,Colt Diesel Double
12/4/17,1,83,FALSE,white,165.08,9,Colt Diesel Double
12/11/17,1,59,FALSE,white,182.9,9,Colt Diesel Double
12/18/17,1,87,FALSE,white,166.72,9,Colt Diesel Double
12/25/17,1,104,FALSE,white,160.28,9,Colt Diesel Double
1/1/18,1,48,FALSE,white,168.5,9,Colt Diesel Double
1/8/18,1,110,FALSE,white,163.54,9,Colt Diesel Double
1/15/18,1,94,FALSE,white,161.78,9,Colt Diesel Double
1/22/18,1,98,FALSE,white,162.63,9,Colt Diesel Double
1/29/18,1,60,TRUE,white,168.2,9,Colt Diesel Double
2/5/18,1,59,TRUE,white,184.63,9,Colt Diesel Double
2/12/18,1,88,TRUE,white,162.56,9,Colt Diesel Double
2/19/18,1,74,FALSE,white,167.05,9,Colt Diesel Double
2/26/18,1,42,TRUE,white,186.79,9,Colt Diesel Double
3/5/18,1,35,TRUE,white,204.46,9,Colt Diesel Double
3/12/18,1,85,TRUE,white,174.53,9,Colt Diesel Double
3/19/18,1,113,FALSE,white,163.7,9,Colt Diesel Double
3/26/18,1,81,TRUE,white,168.03,9,Colt Diesel Double
4/2/18,1,75,TRUE,white,182.45,9,Colt Diesel Double
4/9/18,1,118,TRUE,white,165.4,9,Colt Diesel Double
4/16/18,1,60,FALSE,white,174.99,9,Colt Diesel Double
4/23/18,1,32,TRUE,white,178.73,9,Colt Diesel Double
4/30/18,1,40,TRUE,white,203.15,9,Colt Diesel Double
5/7/18,1,98,TRUE,white,172.83,9,Colt Diesel Double
5/14/18,1,80,FALSE,white,173.57,9,Colt Diesel Double
5/21/18,1,43,TRUE,white,174.99,9,Colt Diesel Double
5/28/18,1,76,TRUE,white,170.1,9,Colt Diesel Double
6/4/18,1,87,TRUE,white,174.86,9,Colt Diesel Double
6/11/18,1,60,TRUE,white,181.21,9,Colt Diesel Double
6/18/18,1,89,FALSE,white,175.41,9,Colt Diesel Double
6/25/18,1,58,TRUE,white,177.19,9,Colt Diesel Double
7/2/18,1,19,TRUE,white,196.99,9,Colt Diesel Double
7/9/18,1,16,TRUE,white,227.72,9,Colt Diesel Double
7/16/18,1,42,TRUE,white,171.04,9,Colt Diesel Double
7/23/18,1,64,TRUE,white,171.95,9,Colt Diesel Double
7/30/18,1,19,FALSE,white,190.59,9,Colt Diesel Double
8/6/18,1,27,TRUE,white,190.73,9,Colt Diesel Double
8/13/18,1,29,TRUE,white,174.99,9,Colt Diesel Double
8/20/18,1,37,TRUE,white,192.82,9,Colt Diesel Double
8/27/18,1,31,TRUE,white,173.99,9,Colt Diesel Double
9/3/18,1,50,FALSE,white,168.81,9,Colt Diesel Double
9/10/18,1,26,TRUE,white,175.99,9,Colt Diesel Double
9/17/18,1,20,FALSE,white,173.83,9,Colt Diesel Double
9/24/18,1,48,TRUE,white,174.17,9,Colt Diesel Double
10/31/16,1,8,TRUE,,186.99,9,Heavy Tipper
11/7/16,1,7,TRUE,,189.33,9,Heavy Tipper
11/14/16,1,3,TRUE,,186.99,9,Heavy Tipper
11/21/16,1,8,TRUE,,186.99,9,Heavy Tipper
11/28/16,1,8,TRUE,,185.99,9,Heavy Tipper
12/5/16,1,11,TRUE,,181.57,9,Heavy Tipper
12/12/16,1,5,TRUE,,185.99,9,Heavy Tipper
12/19/16,1,8,TRUE,,184.99,9,Heavy Tipper
12/26/16,1,9,TRUE,,184.99,9,Heavy Tipper
1/2/17,1,10,TRUE,,178.61,9,Heavy Tipper
1/9/17,1,7,TRUE,,184.99,9,Heavy Tipper
1/16/17,1,8,TRUE,,186.99,9,Heavy Tipper
1/23/17,1,6,TRUE,,186.99,9,Heavy Tipper
1/30/17,1,10,TRUE,,186.99,9,Heavy Tipper
2/6/17,1,10,TRUE,,183.41,9,Heavy Tipper
2/13/17,1,8,TRUE,,186.16,9,Heavy Tipper
2/20/17,1,5,TRUE,,185.32,9,Heavy Tipper
2/27/17,1,4,TRUE,,184.99,9,Heavy Tipper
3/6/17,1,6,TRUE,,186.99,9,Heavy Tipper
3/13/17,1,11,TRUE,,182.49,9,Heavy Tipper
3/20/17,1,7,TRUE,,185.99,9,Heavy Tipper
3/27/17,1,10,TRUE,,182.14,9,Heavy Tipper
4/3/17,1,17,TRUE,,184.27,9,Heavy Tipper
4/10/17,1,13,TRUE,,184.99,9,Heavy Tipper
4/17/17,1,11,TRUE,,189.13,9,Heavy Tipper
4/24/17,1,8,TRUE,,184.99,9,Heavy Tipper
5/1/17,1,15,TRUE,,140.24,9,Heavy Tipper
5/8/17,1,9,TRUE,,130.89,9,Heavy Tipper
5/15/17,1,15,TRUE,,152.99,9,Heavy Tipper
5/22/17,1,13,TRUE,,143.06,9,Heavy Tipper
5/29/17,1,12,TRUE,,185.99,9,Heavy Tipper
6/5/17,1,8,TRUE,,188.19,9,Heavy Tipper
